230929-COI-COL-083-B1_S189_L001_R2_001	135.0	2059.0	4335.0	7836.0	179.0	165.0	9.0	24.0	5.0	3.0	2.0	3.0	1.0	14.0	11.0	3.0	25.0	5.0	64.0	28.0	2.0	2.0	420.0	7.0	5.0	2.0	4628.0	78727.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-B2_S190_L001_R1_001	1772.0	1122.0	5018.0	16123.0	674.0	55.0	15.0	2.0	3.0	7.0	3.0	4.0	2.0	11.0	4.0	4.0	41.0	31.0	185.0	81.0	16.0	4.0	394.0	8.0	9.0	28.0	3377.0	73925.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-B2_S190_L001_R2_001	248.0	894.0	3915.0	14326.0	849.0	236.0	16.0	3.0	1.0	5.0	3.0	3.0	1.0	19.0	4.0	3.0	36.0	27.0	87.0	28.0	14.0	2.0	308.0	6.0	7.0	17.0	4939.0	76921.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-B3_S191_L001_R1_001	2131.0	430.0	1830.0	3024.0	524.0	47.0	3.0	5.0	4.0	5.0	0.0	2.0	11.0	0.0	2.0	0.0	19.0	6.0	608.0	242.0	4.0	1.0	67.0	1.0	2.0	3.0	1171.0	26724.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-B3_S191_L001_R2_001	82.0	379.0	1864.0	3298.0	1776.0	242.0	7.0	4.0	1.0	6.0	1.0	1.0	10.0	6.0	0.0	0.0	12.0	4.0	157.0	50.0	6.0	1.0	48.0	1.0	2.0	3.0	2020.0	26885.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S1_S186_L001_R1_001	1228.0	2350.0	4144.0	11137.0	264.0	45.0	21.0	2.0	3.0	5.0	0.0	0.0	0.0	6.0	4.0	37.0	9.0	6.0	114.0	62.0	13.0	3.0	4.0	2.0	7.0	7.0	4588.0	65664.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S1_S186_L001_R2_001	225.0	1619.0	3105.0	9351.0	298.0	142.0	13.0	1.0	3.0	3.0	0.0	1.0	0.0	42.0	3.0	26.0	8.0	6.0	41.0	22.0	11.0	2.0	3.0	2.0	3.0	2.0	5385.0	69408.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S2_S187_L001_R1_001	2478.0	3063.0	6012.0	12341.0	148.0	85.0	30.0	4.0	6.0	6.0	0.0	0.0	2.0	1.0	8.0	5.0	28.0	14.0	222.0	114.0	42.0	12.0	72.0	4.0	5.0	12.0	9364.0	93238.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S2_S187_L001_R2_001	390.0	2228.0	4824.0	10586.0	353.0	314.0	36.0	3.0	1.0	3.0	0.0	1.0	2.0	57.0	5.0	4.0	23.0	7.0	69.0	30.0	32.0	10.0	55.0	4.0	3.0	5.0	6403.0	101868.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S3_S188_L001_R1_001	1514.0	798.0	9129.0	13751.0	87.0	49.0	23.0	1.0	9.0	3.0	0.0	0.0	4.0	1.0	3.0	4.0	9.0	7.0	262.0	118.0	26.0	9.0	90.0	2.0	2.0	13.0	4872.0	94705.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-083-S3_S188_L001_R2_001	264.0	613.0	7253.0	11890.0	154.0	233.0	19.0	0.0	6.0	1.0	0.0	0.0	3.0	36.0	1.0	5.0	8.0	7.0	94.0	29.0	19.0	5.0	68.0	1.0	1.0	6.0	8673.0	96102.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B1_S195_L001_R1_001	1789.0	1176.0	12782.0	16991.0	115.0	69.0	16.0	4.0	6.0	3.0	1.0	3.0	1.0	0.0	3.0	2.0	5.0	4.0	393.0	123.0	7.0	2.0	16.0	1.0	4.0	1.0	3127.0	92404.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B1_S195_L001_R2_001	291.0	817.0	10290.0	14830.0	274.0	239.0	10.0	4.0	2.0	1.0	0.0	4.0	0.0	6.0	3.0	1.0	3.0	3.0	95.0	30.0	3.0	1.0	7.0	2.0	2.0	0.0	5995.0	96135.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B2_S196_L001_R1_001	2287.0	3107.0	8581.0	13545.0	106.0	86.0	9.0	4.0	8.0	7.0	4.0	5.0	4.0	5.0	11.0	1.0	13.0	8.0	548.0	164.0	6.0	0.0	46.0	4.0	5.0	9.0	3640.0	93552.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B2_S196_L001_R2_001	466.0	2422.0	7094.0	11884.0	225.0	315.0	7.0	2.0	7.0	2.0	4.0	4.0	2.0	14.0	6.0	2.0	12.0	4.0	118.0	25.0	5.0	0.0	26.0	3.0	3.0	3.0	5875.0	97235.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B3_S197_L001_R1_001	5771.0	3778.0	5733.0	9278.0	375.0	212.0	28.0	12.0	23.0	18.0	5.0	16.0	38.0	6.0	16.0	4.0	35.0	11.0	546.0	140.0	17.0	2.0	2302.0	6.0	13.0	13.0	3695.0	88448.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-B3_S197_L001_R2_001	942.0	2605.0	4581.0	8084.0	799.0	920.0	32.0	9.0	11.0	10.0	3.0	14.0	26.0	7.0	17.0	3.0	31.0	10.0	128.0	33.0	12.0	2.0	1714.0	3.0	7.0	6.0	5860.0	94672.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S1_S192_L001_R1_001	3096.0	1895.0	9795.0	11599.0	550.0	106.0	28.0	14.0	19.0	6.0	2.0	7.0	2.0	0.0	2.0	4.0	4.0	8.0	426.0	140.0	5.0	2.0	49.0	2.0	4.0	5.0	11034.0	73031.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S1_S192_L001_R2_001	588.0	1398.0	7957.0	10318.0	737.0	615.0	32.0	9.0	8.0	1.0	2.0	5.0	2.0	11.0	2.0	3.0	5.0	6.0	115.0	49.0	3.0	1.0	44.0	1.0	2.0	3.0	5205.0	84713.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S2_S193_L001_R1_001	1582.0	1107.0	4612.0	7204.0	167.0	40.0	6.0	2.0	19.0	5.0	1.0	2.0	2.0	0.0	0.0	1.0	5.0	3.0	285.0	86.0	9.0	5.0	15.0	0.0	1.0	2.0	12908.0	61654.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S2_S193_L001_R2_001	300.0	801.0	3687.0	6644.0	330.0	319.0	5.0	1.0	18.0	3.0	0.0	1.0	1.0	194.0	0.0	1.0	6.0	1.0	80.0	25.0	5.0	3.0	9.0	0.0	1.0	1.0	3565.0	73722.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S3_S194_L001_R1_001	1532.0	541.0	1677.0	4141.0	92.0	44.0	22.0	1.0	5.0	2.0	0.0	8.0	3.0	1.0	1.0	2.0	0.0	4.0	242.0	69.0	3.0	2.0	23.0	0.0	1.0	2.0	22818.0	50505.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-084-S3_S194_L001_R2_001	322.0	409.0	1334.0	3479.0	159.0	118.0	13.0	1.0	5.0	0.0	0.0	7.0	3.0	7.0	13.0	1.0	0.0	2.0	52.0	16.0	2.0	2.0	12.0	0.0	2.0	1.0	5767.0	70014.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B1_S201_L001_R1_001	1141.0	214.0	1450.0	3033.0	111.0	71.0	118.0	7.0	5.0	8.0	3.0	5.0	12.0	5.0	3.0	5.0	3.0	15.0	65.0	14.0	18.0	10.0	15.0	2.0	7.0	8.0	2507.0	64316.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B1_S201_L001_R2_001	236.0	171.0	1190.0	2735.0	220.0	209.0	112.0	3.0	6.0	5.0	2.0	3.0	9.0	2.0	3.0	4.0	2.0	11.0	39.0	7.0	12.0	10.0	13.0	2.0	4.0	4.0	3567.0	64590.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B2_S202_L001_R1_001	1258.0	401.0	1761.0	3598.0	127.0	79.0	9.0	4.0	9.0	5.0	5.0	8.0	4.0	11.0	5.0	2.0	9.0	17.0	67.0	17.0	17.0	2.0	3.0	2.0	15.0	14.0	3211.0	56965.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B2_S202_L001_R2_001	227.0	291.0	1446.0	3048.0	164.0	134.0	10.0	3.0	5.0	1.0	4.0	5.0	4.0	12.0	0.0	1.0	6.0	8.0	47.0	9.0	13.0	2.0	2.0	1.0	11.0	2.0	4333.0	57836.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B3_S203_L001_R1_001	1937.0	183.0	3750.0	5629.0	208.0	139.0	6.0	14.0	13.0	6.0	6.0	2.0	2.0	5.0	5.0	2.0	6.0	9.0	76.0	18.0	21.0	2.0	3.0	7.0	6.0	12.0	5345.0	74084.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-B3_S203_L001_R2_001	325.0	150.0	2928.0	4883.0	236.0	377.0	5.0	11.0	5.0	3.0	4.0	2.0	2.0	10.0	4.0	2.0	4.0	7.0	55.0	6.0	13.0	1.0	2.0	6.0	5.0	6.0	5703.0	76741.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S1_S198_L001_R1_001	1753.0	1561.0	7955.0	8261.0	177.0	85.0	10.0	4.0	18.0	2.0	2.0	3.0	1.0	1.0	1.0	3.0	5.0	8.0	225.0	79.0	7.0	0.0	15.0	2.0	2.0	4.0	23575.0	53539.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S1_S198_L001_R2_001	335.0	1214.0	6482.0	7409.0	356.0	317.0	11.0	3.0	12.0	0.0	1.0	3.0	1.0	14.0	0.0	3.0	3.0	7.0	57.0	14.0	5.0	0.0	6.0	2.0	1.0	2.0	6110.0	74930.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S2_S199_L001_R1_001	744.0	29.0	176.0	313.0	22.0	55.0	2.0	2.0	4.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	0.0	10.0	123.0	78.0	0.0	0.0	6.0	1.0	0.0	1.0	825.0	9454.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S2_S199_L001_R2_001	34.0	36.0	215.0	643.0	252.0	180.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	7.0	33.0	10.0	0.0	1.0	5.0	1.0	0.0	0.0	773.0	9655.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S3_S200_L001_R1_001	4995.0	871.0	5760.0	12049.0	438.0	179.0	83.0	10.0	18.0	18.0	6.0	8.0	13.0	1.0	7.0	4.0	5.0	13.0	68.0	20.0	9.0	1.0	119.0	5.0	10.0	6.0	20120.0	48729.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-085-S3_S200_L001_R2_001	857.0	678.0	4662.0	10592.0	876.0	936.0	63.0	2.0	7.0	7.0	7.0	3.0	8.0	10.0	3.0	2.0	4.0	10.0	37.0	5.0	7.0	1.0	94.0	4.0	4.0	3.0	4892.0	69791.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-17_S139_L001_R1_001	8484.0	1583.0	6375.0	11692.0	1150.0	449.0	251.0	13.0	42.0	38.0	1.0	5.0	133.0	13.0	2.0	2.0	1.0	50.0	155.0	40.0	14.0	20.0	9.0	8.0	2.0	4.0	1846.0	57126.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-17_S139_L001_R2_001	1542.0	1122.0	4776.0	9642.0	1497.0	871.0	225.0	2.0	16.0	10.0	1.0	2.0	81.0	9.0	0.0	1.0	0.0	33.0	42.0	9.0	9.0	7.0	5.0	4.0	1.0	3.0	3902.0	65696.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-19_S140_L001_R1_001	35201.0	5089.0	21297.0	43482.0	3476.0	1717.0	82.0	53.0	189.0	106.0	3.0	15.0	2.0	5.0	0.0	1.0	2.0	8.0	328.0	146.0	29.0	4.0	6.0	62.0	1131.0	0.0	1083.0	57326.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-19_S140_L001_R2_001	4214.0	3330.0	15773.0	37040.0	5242.0	6091.0	62.0	34.0	41.0	9.0	5.0	1.0	1.0	3.0	0.0	0.0	2.0	5.0	76.0	31.0	16.0	2.0	4.0	11.0	495.0	0.0	5838.0	92517.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-20_S141_L001_R1_001	28862.0	4739.0	32534.0	38994.0	2604.0	1383.0	118.0	74.0	188.0	94.0	7.0	14.0	1.0	3.0	2.0	1.0	0.0	9.0	364.0	117.0	11.0	2.0	7.0	11.0	2.0	3.0	5559.0	79788.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-20_S141_L001_R2_001	5405.0	3334.0	24738.0	33379.0	4826.0	3658.0	37.0	17.0	45.0	8.0	3.0	0.0	1.0	8.0	3.0	1.0	0.0	6.0	85.0	33.0	9.0	1.0	3.0	9.0	0.0	1.0	7560.0	112321.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-22_S167_L001_R1_001	16006.0	7338.0	33869.0	47611.0	5684.0	748.0	60.0	78.0	219.0	97.0	18.0	12.0	1.0	1.0	0.0	0.0	2.0	8.0	491.0	250.0	5.0	0.0	13.0	0.0	1.0	0.0	2002.0	37013.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-22_S167_L001_R2_001	3395.0	5313.0	27521.0	41812.0	10201.0	2398.0	42.0	44.0	55.0	16.0	4.0	1.0	0.0	4.0	3.0	0.0	1.0	2.0	107.0	44.0	5.0	0.0	1.0	0.0	0.0	1.0	4284.0	56273.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-23_S168_L001_R1_001	33758.0	7037.0	37474.0	55516.0	7373.0	4196.0	82.0	108.0	267.0	122.0	32.0	28.0	2.0	0.0	3.0	4.0	210.0	7.0	355.0	138.0	1.0	2.0	132.0	0.0	11.0	0.0	1395.0	67334.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-23_S168_L001_R2_001	6307.0	5053.0	28407.0	47182.0	10266.0	8785.0	80.0	64.0	48.0	14.0	12.0	2.0	2.0	4.0	3.0	2.0	112.0	3.0	91.0	31.0	0.0	2.0	98.0	0.0	5.0	1.0	8680.0	100333.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-24_S169_L001_R1_001	11747.0	2935.0	13416.0	21764.0	1662.0	755.0	514.0	40.0	171.0	53.0	12.0	9.0	3.0	8.0	2.0	5.0	2.0	466.0	153.0	111.0	5.0	8.0	12.0	5.0	5.0	3.0	6185.0	72836.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-24_S169_L001_R2_001	2526.0	1988.0	10696.0	18672.0	2211.0	2876.0	449.0	20.0	68.0	3.0	7.0	2.0	3.0	17.0	2.0	4.0	0.0	331.0	58.0	35.0	4.0	5.0	8.0	4.0	5.0	2.0	4122.0	88769.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-25_S204_L001_R1_001	23905.0	10864.0	24020.0	29288.0	1572.0	1063.0	53.0	109.0	117.0	62.0	5.0	9.0	1.0	2.0	5.0	4.0	1.0	3.0	187.0	81.0	6.0	5.0	6.0	2.0	1.0	4.0	1579.0	50490.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-25_S204_L001_R2_001	3067.0	7577.0	19222.0	25444.0	5261.0	3196.0	36.0	40.0	25.0	11.0	6.0	1.0	0.0	5.0	2.0	4.0	0.0	1.0	62.0	36.0	3.0	3.0	4.0	2.0	1.0	2.0	4420.0	75013.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-26_S205_L001_R1_001	6569.0	3335.0	4882.0	8721.0	374.0	267.0	14.0	18.0	16.0	16.0	4.0	2.0	0.0	5.0	2.0	3.0	0.0	603.0	59.0	19.0	13.0	5.0	3.0	6.0	2.0	3.0	2166.0	66728.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-26_S205_L001_R2_001	826.0	2414.0	3858.0	7627.0	1011.0	1021.0	11.0	10.0	7.0	0.0	1.0	0.0	0.0	53.0	2.0	3.0	0.0	425.0	25.0	10.0	12.0	4.0	2.0	4.0	1.0	2.0	3048.0	73458.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-27_S206_L001_R1_001	14352.0	2777.0	13515.0	17088.0	1908.0	562.0	62.0	33.0	71.0	28.0	7.0	9.0	4.0	4.0	1.0	1.0	0.0	8.0	130.0	67.0	8.0	1.0	3.0	6.0	1.0	5.0	2270.0	62988.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-27_S206_L001_R2_001	1940.0	1972.0	11102.0	15245.0	3337.0	2018.0	52.0	13.0	16.0	3.0	5.0	0.0	4.0	9.0	2.0	0.0	0.0	5.0	39.0	16.0	5.0	0.0	0.0	1.0	1.0	3.0	4698.0	75423.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-28_S171_L001_R1_001	4194.0	314.0	3746.0	10913.0	670.0	403.0	63.0	189.0	68.0	161.0	12.0	98.0	111.0	1.0	2.0	6.0	1.0	1026.0	87.0	211.0	37.0	7.0	5.0	13.0	1.0	23.0	3966.0	100192.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-COL-FN-3-28_S171_L001_R2_001	788.0	281.0	3071.0	9221.0	852.0	680.0	48.0	156.0	35.0	89.0	5.0	58.0	83.0	6.0	0.0	2.0	1.0	727.0	30.0	107.0	30.0	4.0	3.0	6.0	0.0	14.0	6039.0	104184.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-8-22-23_S170_L001_R1_001	42296.0	3885.0	48884.0	74520.0	6043.0	2644.0	166.0	81.0	389.0	183.0	21.0	27.0	0.0	3.0	2.0	0.0	0.0	7.0	295.0	170.0	3.0	0.0	7.0	0.0	4.0	0.0	1307.0	26917.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-8-22-23_S170_L001_R2_001	6563.0	2566.0	36598.0	60228.0	8440.0	5400.0	77.0	35.0	107.0	13.0	3.0	1.0	0.0	7.0	3.0	1.0	2.0	1.0	86.0	45.0	0.0	1.0	2.0	0.0	1.0	0.0	7552.0	80122.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-8-23-23_S142_L001_R1_001	67775.0	18899.0	76039.0	78615.0	6366.0	3104.0	354.0	268.0	553.0	211.0	30.0	20.0	2.0	5.0	3.0	1.0	0.0	3.0	521.0	219.0	2.0	0.0	15.0	0.0	4.0	0.0	1686.0	34942.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-8-23-23_S142_L001_R2_001	8515.0	11643.0	54144.0	65170.0	13634.0	11824.0	252.0	158.0	134.0	23.0	14.0	3.0	1.0	12.0	4.0	0.0	0.0	0.0	137.0	43.0	1.0	0.0	7.0	0.0	0.0	0.0	10547.0	113371.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-9-1-23_S172_L001_R1_001	62792.0	14422.0	74498.0	95746.0	7224.0	3226.0	289.0	276.0	658.0	314.0	36.0	29.0	4.0	1.0	5.0	4.0	0.0	8.0	516.0	265.0	0.0	0.0	15.0	0.0	2.0	1.0	1919.0	36808.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-EN-9-1-23_S172_L001_R2_001	11182.0	9690.0	56136.0	79281.0	10312.0	9240.0	175.0	96.0	109.0	20.0	10.0	2.0	1.0	6.0	3.0	0.0	0.0	1.0	115.0	64.0	0.0	1.0	4.0	0.0	0.0	2.0	10683.0	111925.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-NEG-PCR_S173_L001_R1_001	64837.0	15409.0	86407.0	88086.0	6535.0	3088.0	128.0	317.0	731.0	287.0	32.0	43.0	2.0	3.0	3.0	2.0	1.0	9.0	476.0	266.0	0.0	1.0	10.0	0.0	0.0	0.0	1831.0	34653.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-NEG-PCR_S173_L001_R2_001	9085.0	9886.0	64373.0	72899.0	11541.0	11744.0	71.0	158.0	147.0	31.0	12.0	8.0	1.0	9.0	3.0	1.0	0.0	2.0	125.0	81.0	0.0	0.0	4.0	0.0	1.0	1.0	10634.0	112340.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-POS-PCR_S174_L001_R1_001	2040.0	1261.0	3444.0	3816.0	725.0	215.0	9.0	17.0	31.0	23.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	2.0	47.0	30.0	0.0	0.0	2.0	0.0	0.0	0.0	270.0	14458.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-COI-POS-PCR_S174_L001_R2_001	411.0	910.0	2745.0	3414.0	944.0	318.0	7.0	3.0	6.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	5.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1147.0	16473.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-MiFishU-COL-071-B1_S4_L001_R1_001	1.0	0.0	11.0	1.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	4.0	14939.0	7456.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	6488.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-MiFishU-COL-071-B1_S4_L001_R2_001	2.0	1.0	11.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	4.0	11469.0	5741.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	11012.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-MiFishU-COL-071-B2_S5_L001_R1_001	1.0	3.0	23.0	2.0	0.0	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	12734.0	9510.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	5617.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-MiFishU-COL-071-B2_S5_L001_R2_001	2.0	4.0	20.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	9363.0	7356.0	0.0	0.0	0.0	0.0	0.0	0.0	669.0	10489.0
	34	44	54	64	74	84	94	104	114	124	134	144	154	164	174	184	194	204	214	224	234	244	254	264	274	284	294	301
230929-MiFishU-COL-071-B3_S6_L001_R1_001	7.0	5.0	20.0	1.0	0.0	0.0	1.0	2.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	2.0	2.0	29599.0	10854.0	1.0	0.0	0.0	0.0	0.0	0.0	32.0	8754.0
